frame_index,iteration,time_ps,temperature_K,pressure_GPa,mag_total_Bohr,abs_mag_total_Bohr,b000,b001,b002,b003,b004,b005,b006,b007,b008,b009,b010,b011,b012
272,273,0.27300000190734863,4877.224609375,166.23300170898438,nan,nan,1.518193235083578,-4.905026432425963,0.13114085625762084,1.5663128970646194,1.44582898032777,4.549295564803055,-0.45950031322310236,-0.32906606552481393,2.1980100359894803,0.9231746020117347,-0.7824503927302365,0.412841505870089,9.462289419316395
273,274,0.27399998903274536,4994.646484375,166.81100463867188,nan,nan,1.6610215508720239,-4.557975853903014,0.2552686406235054,1.5229564026310973,1.3107944648686944,4.365913747058653,-0.45655549630576475,-0.3437645699806603,2.176489828302512,0.9007420024256503,-0.8306444170469102,0.4367583585194689,9.261469342542362
274,275,0.2750000059604645,5110.7421875,166.6510009765625,nan,nan,1.7839612356866696,-4.326604354842251,0.343192705588335,1.5198966644509802,1.129689668431005,4.126656151933649,-0.4404197472307245,-0.3717023556615386,2.1407550030236298,0.8911187420973351,-0.9166044124409962,0.44487102850091337,9.192985165726741
275,276,0.2759999930858612,5221.17138671875,166.61500549316406,nan,nan,1.9353204198260696,-4.0025577239295265,0.5004435380512392,1.507086171931899,0.9574217341872614,3.9571191879421135,-0.3963702881719683,-0.40111337557100796,2.0882480654322935,0.8625909629007402,-0.9410339293236692,0.4639991567709646,9.103926175197726
276,277,0.2770000100135803,5323.642578125,166.44300842285156,nan,nan,2.0493200258832873,-3.801855814605803,0.6151141225004264,1.5194491514925272,0.747559574219383,3.7487983265283047,-0.3437196194079646,-0.4379194461702858,2.019629699609194,0.8398750631875216,-0.9910180867817504,0.463707065135247,9.131887270520348
277,278,0.27799999713897705,5412.48388671875,166.08900451660156,nan,nan,2.206802054045091,-3.5633637535238547,0.8052381498641357,1.5476708198029234,0.5412749466408177,3.6152553340121467,-0.24959841651310674,-0.47351104195545995,1.9357104054165624,0.7915243011097273,-0.9877453595281812,0.48274797805971015,9.217869205715715
278,279,0.27900001406669617,5482.90673828125,166.12400817871094,nan,nan,2.293178190679655,-3.494533797716889,0.9065695449507125,1.5835386626158485,0.29549004430914105,3.4034717997693655,-0.16426835239567716,-0.5131022930289868,1.834058175976541,0.7512779486277065,-1.0353368584568818,0.47428738004276494,9.402553845043679
279,280,0.2800000011920929,5537.2255859375,166.50601196289062,nan,nan,2.4391104777048787,-3.4143186342477727,1.0992473503147693,1.6412367317813428,0.07020600117918216,3.2899639876713236,-0.03429505375143291,-0.5482031333897364,1.7227477261174509,0.6778650509204258,-1.024462797214831,0.4882459747136128,9.689009295056367
280,281,0.2809999883174896,5575.7666015625,166.97500610351562,nan,nan,2.5240038741590607,-3.4611335155409124,1.2199158982797487,1.7008440032770975,-0.17278369820774986,3.111918702453316,0.07909306687014458,-0.5822053568949159,1.5981714012216817,0.6135993976844452,-1.0586638427973836,0.4804231271099335,10.023808545670093
281,282,0.28200000524520874,5594.6640625,167.14300537109375,nan,nan,2.6802573693432667,-3.5353231691570453,1.4255572862304835,1.7904931281031282,-0.38639997920329316,3.020070591836783,0.23187251870081343,-0.6108904336404013,1.4718991097267462,0.5157050648883792,-1.0599573867621495,0.5040640713800826,10.487608488069265
282,283,0.28299999237060547,5593.05029296875,167.86801147460938,nan,nan,2.7485328325724505,-3.707584428656265,1.5350861564102616,1.8608008778898524,-0.602241237686408,2.8481938864227514,0.34182352615442746,-0.630183550389966,1.3345641526532885,0.4368025710949813,-1.1094955550615149,0.49602431952716947,10.92102745406565
283,284,0.2840000092983246,5573.64501953125,167.95700073242188,nan,nan,2.8919275745772444,-3.9143673646038963,1.7147032098419548,1.9432259186788041,-0.7802092436596033,2.773725832975239,0.48270180482871883,-0.6401828737257375,1.2200969620419984,0.3217624295281567,-1.1219626564087386,0.5216684256169705,11.483967559569743
284,285,0.2849999964237213,5540.02978515625,168.3990020751953,nan,nan,2.947602323870155,-4.166793050431949,1.7883981677409804,1.9873276218654057,-0.9544182577774644,2.609055926690489,0.569972037396964,-0.6424736678033405,1.0995151036109652,0.22991958675300211,-1.181966271692193,0.5217399514287584,11.936113004037155
285,286,0.28600001335144043,5495.7734375,169.87600708007812,nan,nan,3.085884086337233,-4.448355788764884,1.9260634313000933,2.0347797799111427,-1.0874879746348105,2.570719795223518,0.6846267262125248,-0.6373878090337178,1.02450272371739,0.09649016609397629,-1.1942587562173503,0.5554806909813567,12.517549469759553
286,287,0.28700000047683716,5442.76416015625,170.9550018310547,nan,nan,3.145142423546066,-4.725509284980447,1.9589832502192552,2.0371591374376985,-1.220820043155112,2.4457651518677546,0.752277293876637,-0.63336639536003,0.949411640915548,-0.006136203814208041,-1.2435915416216428,0.5708333811493328,12.949705587321878
287,288,0.2879999876022339,5381.71533203125,170.97300720214844,nan,nan,3.266798462429176,-5.022458338264244,2.0280965456537383,2.026925568176026,-1.3086983984346277,2.4506591696776527,0.8347996600262185,-0.6269403116154666,0.9314740030934121,-0.14072963896374524,-1.2415756387735344,0.614141725748829,13.479173667997689
288,289,0.289000004529953,5315.19482421875,171.6800079345703,nan,nan,3.311423860889579,-5.2573055768298715,1.9901563296872669,1.9732514081354275,-1.4119044200789566,2.3490788795808224,0.8729767512710466,-0.633560653748343,0.9059742837240532,-0.23275756516109936,-1.2765358935474638,0.6440608421590391,13.798258782125897
289,290,0.28999999165534973,5248.04052734375,172.43800354003906,nan,nan,3.414250092530223,-5.508012881504211,1.9829591161267883,1.902047755383914,-1.4687517889248438,2.3928285248327006,0.9188819643530752,-0.639497142104606,0.9446652852435581,-0.35929981494818125,-1.256599259259506,0.6928706493369248,14.218493651428423
290,291,0.29100000858306885,5183.3203125,173.5260009765625,nan,nan,3.4719571431145417,-5.689699087857089,1.9052088969325642,1.8053567606548384,-1.5370120255011044,2.367774494033665,0.9366996396936831,-0.6583880738609506,0.9804037759803045,-0.4532211584155526,-1.257336057747834,0.7373075786433411,14.471448688415672
291,292,0.2919999957084656,5117.50439453125,173.81700134277344,nan,nan,3.5589667737235313,-5.869193112849927,1.8408312563550018,1.7031890197647068,-1.542303571219584,2.4236658131760738,0.9296386579777277,-0.6657514528460418,1.0617911182602715,-0.5533529822128681,-1.2434796168054016,0.7882466021183451,14.750392216010692
292,293,0.2930000126361847,5054.62353515625,174.3780059814453,nan,nan,3.5858939813418513,-5.966157049300637,1.706363153239096,1.5885386497479632,-1.597101364450295,2.3683083345666978,0.9162712062692093,-0.696894913457579,1.1032313308810178,-0.6117715604519361,-1.2458477449943595,0.8271348588835112,14.86018982008054
293,294,0.2939999997615814,5004.02490234375,174.89300537109375,nan,nan,3.6384075819810726,-6.092387711351927,1.6044493796795318,1.4633809616241489,-1.5715771963328287,2.4590160558576506,0.8760892517215755,-0.7015306356277206,1.209010533923036,-0.6913726883923402,-1.2057687896875384,0.8641722658785045,15.049299688135168
294,295,0.29499998688697815,4965.84912109375,175.27500915527344,nan,nan,3.6581617149054733,-6.156639369777347,1.4743558067681874,1.3497869280332204,-1.5752315904134877,2.449792265066282,0.829627800553138,-0.7135031368985821,1.2735084933559717,-0.73678169259987,-1.1887081339147527,0.893614889751525,15.117969305986074
295,296,0.29600000381469727,4936.94140625,175.6959991455078,nan,nan,3.672242528080965,-6.280325183735221,1.3729971321521939,1.2434279785556945,-1.4996755985736456,2.551839798198704,0.7482034132381729,-0.6921595467011834,1.3859182202872073,-0.7852748646303837,-1.1504440966982619,0.903031611917807,15.269490690191683
296,297,0.296999990940094,4916.6806640625,176.0500030517578,nan,nan,3.652175379886423,-6.331492925443122,1.2486305875273749,1.1550691793216472,-1.4967109389739357,2.4970143038801624,0.6851964547077075,-0.6877231202118456,1.4269848142429047,-0.7938579609140777,-1.132709879451763,0.9109563679823919,15.292357815020154
297,298,0.2980000078678131,4911.28466796875,176.34500122070312,nan,nan,3.6096754270747713,-6.471079016676212,1.1726260537489586,1.0776836379285895,-1.3678781241903148,2.591155643747952,0.5642465359203014,-0.6241919374097776,1.524745189603747,-0.808656697908512,-1.1029840874846013,0.8823618906702476,15.400623043417022
298,299,0.29899999499320984,4920.98095703125,176.6269989013672,nan,nan,3.547442346160346,-6.557755163866214,1.0872355043307376,1.0232090641107807,-1.3103033890066709,2.539786985945518,0.47048595544545263,-0.5777078116576129,1.558791644434264,-0.7878052757640625,-1.0894425894314121,0.8579509346608616,15.416265593768237
299,300,0.30000001192092896,4943.1669921875,176.35899353027344,nan,nan,3.4273079821608468,-6.728881445635959,1.0233397075799004,0.9876336155373315,-1.152418227948515,2.592841247357972,0.3344415985245513,-0.4874589601338528,1.6241642593743828,-0.7549747994914376,-1.0772911635194249,0.7880865131705945,15.469699668020247
300,301,0.3009999990463257,4980.11474609375,176.55601501464844,nan,nan,3.3165649097327554,-6.852161957622633,0.9597353469004692,0.967697954143847,-1.0549197779881776,2.5109623948166577,0.22744822719336874,-0.41125898903960245,1.636218673042608,-0.7014438057634544,-1.0836024592924334,0.7383752531757135,15.445689583596163
301,302,0.3019999861717224,5031.4990234375,176.29600524902344,nan,nan,3.1316929316442597,-7.045102726730887,0.9026985665090125,0.9678290395939286,-0.8675583191645004,2.520307357220499,0.08683790520368984,-0.3008259054990893,1.6662994664594153,-0.6328726412371755,-1.100843374787143,0.6424132855712338,15.417196770190245
302,303,0.30300000309944153,5096.9052734375,176.0959930419922,nan,nan,2.983212978506042,-7.161917618444491,0.8459064206993717,0.9718322258003027,-0.764643710206886,2.3888838699933506,-0.00788062139156709,-0.22254205411617597,1.6426372697018732,-0.550757020262233,-1.1187563586753526,0.5841888317741333,15.313701787893041
303,304,0.30399999022483826,5178.9599609375,176.05101013183594,nan,nan,2.7789428615469864,-7.320715982146101,0.8094846016824166,1.011439188409504,-0.5547755119171782,2.3532317207892346,-0.13263016940362227,-0.10362478425413033,1.6297549188008706,-0.46499558017763354,-1.1744882783870407,0.4925365785779701,15.15815421078098
304,305,0.3050000071525574,5277.64794921875,176.0019989013672,nan,nan,2.5918149611895522,-7.40712071068676,0.7750113254932102,1.0431009622414091,-0.4096529192120886,2.2368766873347705,-0.22042805798898432,-0.011350024321506818,1.5769233767886488,-0.3717011626719517,-1.2024018945513557,0.4253246168297017,14.934948761156958
305,306,0.3059999942779541,5386.8037109375,175.15000915527344,nan,nan,2.3299398939935165,-7.497291215757469,0.752926685937055,1.1049367305767583,-0.18814699859800801,2.221471914877234,-0.3235444856852766,0.11000589570683544,1.5215806886066754,-0.274191315284632,-1.2477471560383833,0.3197282165790337,14.628442092629374
306,307,0.3070000112056732,5501.0693359375,174.05101013183594,nan,nan,2.1370355025764023,-7.488843356587111,0.7519533063996208,1.149023496536545,-0.04056683554695149,2.1086602118158506,-0.39173678314448795,0.2023020763937577,1.4284769897340401,-0.18000486870492297,-1.2522750902098625,0.26294448043990126,14.282315548639268
307,308,0.30799999833106995,5620.95947265625,175.44100952148438,nan,nan,1.8925938182869517,-7.496042920129558,0.7804152246564569,1.2493119861426405,0.1852647010829075,2.121170209382277,-0.47176240590242485,0.3266947991445541,1.3372100172518606,-0.09632405228463982,-1.3025224936272741,0.17205947296007112,13.889739195301914
308,309,0.3089999854564667,5742.43798828125,174.81500244140625,nan,nan,1.6849786321849731,-7.433200922728554,0.8269254000900861,1.3243039244873134,0.37248093207510535,2.1039440595160883,-0.538738057066744,0.44260189689074686,1.2272200793690695,-0.022864839032368453,-1.3013415316813248,0.10529641203438993,13.477963632861165
309,310,0.3100000023841858,5853.62939453125,174.2969970703125,nan,nan,1.434018222489641,-7.381700328079093,0.892462916672387,1.4393751214592163,0.5825936925861936,2.1935122904464985,-0.5999821222544999,0.5762397888634652,1.110708356110292,0.03046357220825855,-1.314159334330132,0.010407143910016348,13.067788743829187
310,311,0.3109999895095825,5948.68701171875,173.48800659179688,nan,nan,1.2566567995958065,-7.267734495417497,0.9820804756394562,1.5149782789028228,0.7581208033895315,2.2274192287488686,-0.6633312716749435,0.7014450513625873,0.9900172753453941,0.07569571243547003,-1.269571420836683,-0.04732662313094583,12.678569855075818
311,312,0.31200000643730164,6028.603515625,173.91700744628906,nan,nan,1.0456507169790248,-7.204283417279002,1.0935774157333769,1.6500159229420939,0.9346199638757805,2.381591306698191,-0.7108125470394989,0.8419146076988802,0.8626029084990704,0.08439367789843544,-1.2573423308330265,-0.1323222897903267,12.362227673660756
312,313,0.31299999356269836,6090.49755859375,174.34100341796875,nan,nan,0.8995679152492461,-7.0923913611189695,1.2279775618247393,1.7499313568544015,1.0946158334236624,2.4932469127691927,-0.7709686364838088,0.9766688292663755,0.7382641285996496,0.09161316426605993,-1.191917354407763,-0.19010045807156256,12.073535252633322
313,314,0.3140000104904175,6129.41650390625,173.50401306152344,nan,nan,0.7370496876607767,-7.049761489774442,1.3810000259224746,1.903558613086745,1.2132558391148622,2.7107162993802265,-0.7944553852916367,1.1033677693850532,0.6075717765545251,0.05874012844921702,-1.1453685442884263,-0.26628018960546557,11.920853225386415
314,315,0.3149999976158142,6142.94482421875,172.86801147460938,nan,nan,0.6475154443785947,-6.949588707396201,1.5585591857973609,2.0138505592751983,1.3490477086174502,2.8618309613334607,-0.8535840150168963,1.2297811684616482,0.48944397677200757,0.044182183727053924,-1.0372647400623336,-0.313554566103285,11.76651002436814
315,316,0.3160000145435333,6133.9208984375,175.01800537109375,nan,nan,0.5883720373604776,-6.949475711421001,1.7597934308654668,2.1971930643541904,1.4099889049246919,3.0734349756915247,-0.8613357134635358,1.329834196506349,0.37191167823639526,-0.01613670257239027,-1.0041489342001368,-0.35445206178815136,11.8144310274658
316,317,0.31700000166893005,6104.20751953125,175.29800415039062,nan,nan,0.5750583594925608,-6.8938622866221655,1.9712365843909716,2.327469037009746,1.506909196764777,3.233855459701793,-0.9118994430583548,1.4226756212730476,0.2762164094968542,-0.04176028536748012,-0.9052063953431795,-0.38127377710530014,11.833448342777187
317,318,0.3179999887943268,6054.24365234375,176.2220001220703,nan,nan,0.5933001538468979,-6.947691441066041,2.175696607781999,2.5013542980624797,1.485488180791311,3.4263254029986827,-0.8905892427217185,1.4572789600671716,0.18421083250964687,-0.11321709808114369,-0.8891261414386752,-0.39423709924474887,12.080825890373369
318,319,0.3190000057220459,5986.166015625,177.21800231933594,nan,nan,0.6473234040802136,-6.915996375595724,2.3813005949195305,2.60552677694506,1.5464837255327581,3.55217443091971,-0.9401368635812817,1.4938497089801408,0.12277247121963489,-0.128130338732448,-0.8037802018614181,-0.39718550330901886,12.213628856353957
319,320,0.3199999928474426,5906.85595703125,176.8199920654297,nan,nan,0.7754546593565048,-7.020121001140966,2.5664611815386005,2.7613791547407307,1.4412334552595265,3.6506680667250118,-0.8894008472120862,1.4481503136452798,0.07237306802495315,-0.19579716286375817,-0.8726223137582911,-0.3487994185110608,12.622812037811348
320,321,0.32100000977516174,5820.720703125,177.69700622558594,nan,nan,0.9094309453441639,-7.026025180952338,2.728605685371353,2.8412987475093416,1.428214271370094,3.689356526235098,-0.907704500633669,1.406463435460167,0.04868180435382474,-0.20297842949473335,-0.8771283330767815,-0.3033464756391804,12.862621352928612
321,322,0.32199999690055847,5731.18896484375,178.15699768066406,nan,nan,1.1136810626518878,-7.136163621689998,2.8405446044420035,2.9401625281798234,1.2363863217351965,3.670545012394633,-0.8140923791154541,1.265473444970144,0.0344237744467261,-0.2572349463137312,-1.0283939269483353,-0.20272029064124544,13.322404860387
322,323,0.3230000138282776,5644.35498046875,179.0229949951172,nan,nan,1.3100275998717994,-7.1221937758988325,2.926599035227448,2.9706773629818994,1.1681302222472276,3.6026445783985106,-0.7962201009074926,1.1440259105597677,0.037670410960697995,-0.24917718718238155,-1.1229259889362448,-0.11449420417489181,13.557816714530796
323,324,0.3240000009536743,5566.412109375,179.1699981689453,nan,nan,1.566198579499564,-7.165074094429255,2.9501865262439324,2.998982789931569,0.920512519417718,3.459999327872475,-0.6621928328814236,0.9342009653190851,0.05447953553306373,-0.2870815293815317,-1.358045954977326,0.03145669681123835,13.92590443933966
324,325,0.32499998807907104,5503.82080078125,180.24600219726562,nan,nan,1.7996722966307444,-7.0890559489724065,2.9519234676232697,2.9758553211815824,0.798583021939603,3.290285215949637,-0.5948547595428599,0.7558664333126498,0.07457399288168955,-0.27944946905297474,-1.5460288396255253,0.15465311784051874,14.059011428356342
325,326,0.32600000500679016,5459.0380859375,179.96701049804688,nan,nan,2.085786742469699,-7.032531744907128,2.893318723017232,2.9399741447620222,0.5171717177237332,3.0450371668180134,-0.41794514471205824,0.5154759391261312,0.11040440058707503,-0.3249590162426111,-1.8502702296258544,0.3278733594324446,14.239269171422865
326,327,0.3269999921321869,5434.9150390625,179.37400817871094,nan,nan,2.3108038900467665,-6.846541466366286,2.831237556641799,2.8585085285831977,0.43049749426451234,2.820559584723091,-0.34326069246613916,0.35072753181677024,0.12776899419686827,-0.3297050621364995,-2.0640720746371595,0.44757508024002485,14.130696655452244
327,328,0.328000009059906,5437.58056640625,180.82200622558594,nan,nan,2.580806955487788,-6.691065229803556,2.7105963356398015,2.761942134146711,0.16262240558904975,2.506023485572432,-0.14795074758343874,0.15005303845681853,0.17564007360198863,-0.399921032925064,-2.388841261903995,0.6218502495356321,14.041032666156905
328,329,0.32899999618530273,5466.99755859375,180.68600463867188,nan,nan,2.7754717683233157,-6.435411877546385,2.589904293755997,2.628780936997881,0.08029188742511431,2.2360818141228176,-0.050767078942834123,0.032944570978095826,0.19967600337181296,-0.44390483959047145,-2.6179751513664313,0.7365605300175339,13.694440308179423
329,330,0.33000001311302185,5519.453125,179.86300659179688,nan,nan,2.9882664170784716,-6.22407591287371,2.423020197986742,2.4719232587532773,-0.14119164047649968,1.8923079510367815,0.1375753741168647,-0.07631380727371684,0.26905646237884057,-0.5467918413045484,-2.906499199995465,0.8889773113387078,13.326124509314555
330,331,0.3310000002384186,5591.1689453125,179.26499938964844,nan,nan,3.1229606303252124,-5.959136634225329,2.261829102728951,2.293896740083175,-0.16054699473850553,1.6153283248473387,0.21689881661282434,-0.0996328597741044,0.30404287980891337,-0.6265509688282743,-3.0989987294936143,0.9787038525963087,12.772261286401328
331,332,0.3319999873638153,5679.49072265625,178.8209991455078,nan,nan,3.2443243914385724,-5.775449710929612,2.0717255673305885,2.099448991536295,-0.29131307207256596,1.30085653398802,0.3645061222573135,-0.07397692545989189,0.4122045234085983,-0.7483399141875259,-3.298742626175115,1.0859356426988642,12.220204068762392
332,333,0.3330000042915344,5778.5146484375,178.302001953125,nan,nan,3.310142946934025,-5.583132011037314,1.8910193556171402,1.8995405942189334,-0.25817124287353066,1.0546109352810287,0.4207837327286224,0.008514988196016718,0.4933669566171397,-0.8476429828762669,-3.4256569371471985,1.1432144679725549,11.587909500957275
333,334,0.33399999141693115,5879.29443359375,177.88499450683594,nan,nan,3.345797986170119,-5.499091158933145,1.7220154615591907,1.7210303406820524,-0.2914740417974132,0.83010901310446,0.5186246821834176,0.15484049333205563,0.6648322143706302,-0.949079783962919,-3.509363667547924,1.1873075090693053,11.027651320677588
334,335,0.33500000834465027,5973.869140625,177.7989959716797,nan,nan,3.3431444841448674,-5.432090759359182,1.5688969970605602,1.5625513257260548,-0.19236759160033384,0.6856635441323664,0.5452201820884457,0.3163457961585786,0.7928704043519903,-1.0246682671980178,-3.544650315320423,1.18786058857544,10.493365537320846
335,336,0.335999995470047,6054.89208984375,176.93800354003906,nan,nan,3.2829496996763288,-5.468978015002584,1.469537165039336,1.4699535112673248,-0.12512492173983958,0.6281875262512164,0.5877458565560606,0.5442542612092905,1.00451049434685,-1.061710592999875,-3.4908024520790693,1.1397067358224326,10.085807434583646
336,337,0.3370000123977661,6116.97607421875,176.54000854492188,nan,nan,3.2133964172207055,-5.506992101294712,1.3754183654848477,1.3964402977529,0.03515625960174059,0.6256988968375389,0.576929461780156,0.7260681808914357,1.128879102505908,-1.0859929988816885,-3.4413464072222517,1.0698767962210223,9.753927328170382
337,338,0.33799999952316284,6161.16015625,177.031005859375,nan,nan,3.0711343040326393,-5.638502429667163,1.3674988264330001,1.437311866486066,0.1588618228421831,0.7484366741833547,0.5766418135826236,0.9616000454429758,1.3377056864426726,-1.030471217300263,-3.275912823637958,0.9275103896881093,9.599098910603333
338,339,0.33899998664855957,6187.01220703125,177.34800720214844,nan,nan,2.926142364632665,-5.7630257731342,1.3575442206006743,1.5018292993544482,0.31602166060727327,0.9057699229101819,0.5478119883523414,1.134241437622872,1.4689302774302544,-0.9621619678058483,-3.130769883273233,0.7761289285100835,9.535878048544577
339,340,0.3400000035762787,6188.912109375,177.07701110839844,nan,nan,2.7156813703261795,-5.925523203563768,1.4242802558649135,1.6851447422823727,0.45516960363198167,1.1925182542081085,0.5086309877663933,1.3281424280933134,1.6525300030835186,-0.7989941756747051,-2.8761034410802924,0.5532603411668918,9.634315344342218
340,341,0.3409999907016754,6169.13134765625,177.1160125732422,nan,nan,2.542203864657578,-6.055291193621167,1.4262086917533245,1.8147533426410747,0.5857549817099346,1.4163754542795075,0.45443777089481635,1.419467397432654,1.7196860308676178,-0.6852466260942037,-2.7259771311043335,0.3730694640851808,9.755330239729574
341,342,0.34200000762939453,6139.6875,177.552001953125,nan,nan,2.3112975132682063,-6.178877859071193,1.5173803997325768,2.0720324705063042,0.6915838704313092,1.7572388074909382,0.3777862313932716,1.5369444182949445,1.8570391316283135,-0.45337990383680676,-2.4482993484418083,0.125261951569888,10.000766558162612
342,343,0.34299999475479126,6107.24169921875,177.82701110839844,nan,nan,2.117399329725071,-6.258062595142128,1.547747708864504,2.270692685496284,0.7572932902987504,2.01269954432864,0.3004307046539229,1.5768093255701456,1.914273197721638,-0.2683579912124199,-2.2591859955423765,-0.07093325558184446,10.227266874194223
343,344,0.3440000116825104,6069.833984375,177.88600158691406,nan,nan,1.9004653059289447,-6.281421380145851,1.635643521606713,2.54314074959671,0.802505126486526,2.319697699272734,0.1952818297594974,1.6235099889006501,1.9978470506503603,-0.004040359038328597,-1.9776712603968298,-0.29587129570544807,10.49772545599183
344,345,0.3449999988079071,6031.75146484375,177.92100524902344,nan,nan,1.7445518561464148,-6.279500021846499,1.6247680526099202,2.686417870446384,0.7921105039052798,2.459257758623474,0.11431024903136146,1.6015058750233668,1.9816384082259022,0.14166531157254572,-1.8527733165923874,-0.4241033566643618,10.673818884387494
345,346,0.34599998593330383,6003.85400390625,178.09300231933594,nan,nan,1.577070673442993,-6.194095225008806,1.7059029066651343,2.923744268940176,0.7754816541937684,2.632121370484642,-0.007374310719128687,1.6135005619579494,1.989317811654805,0.38184284935231694,-1.6186128338696,-0.5688097770554641,10.867164530473751
346,347,0.34700000286102295,5988.40625,178.36801147460938,nan,nan,1.4505609091307712,-6.102375449247264,1.7127026175044975,3.0500223434299225,0.7164495239162312,2.661190480602829,-0.09838623984329051,1.591670490099281,1.9197532916987081,0.5149258101029439,-1.5123512684464584,-0.6294785883304648,10.959850914985378
347,348,0.3479999899864197,5980.79296875,177.75,nan,nan,1.3525249777199946,-5.925852639853664,1.8016103420105254,3.232482974966088,0.6758389918575184,2.671833705650706,-0.2353161873387423,1.6027976879563448,1.8461964220229599,0.704028500644075,-1.348651750067825,-0.6658893747011517,11.029094743897433
348,349,0.3490000069141388,5979.72998046875,177.4199981689453,nan,nan,1.2795164281919176,-5.791389051068177,1.8086889995799011,3.30575710419214,0.600304875771947,2.562801667780244,-0.3222441446319027,1.589585202631312,1.7174395424290552,0.7800153885154932,-1.321112007150001,-0.6339088672146579,11.013031650147871
349,350,0.3499999940395355,5985.48046875,177.83599853515625,nan,nan,1.243111063634735,-5.561822515524308,1.9033846260249454,3.4378121002957185,0.556998350685759,2.4442273051619954,-0.46164815444684676,1.6057064066704494,1.5807174992995288,0.9208673427063152,-1.2242945723277423,-0.5744576185603388,10.973333038813223
350,351,0.35100001096725464,5993.8759765625,177.6580047607422,nan,nan,1.213142113262148,-5.41154072634785,1.923829885591942,3.4820622831625325,0.4865530609469887,2.2575369175599453,-0.5459435737382891,1.601992427228221,1.4184252093206446,0.9647234069911412,-1.2397177001971214,-0.4769707071619135,10.893560467896215
351,352,0.35199999809265137,5999.794921875,177.47000122070312,nan,nan,1.236747205311927,-5.1774339307154555,2.016156542326101,3.5623440017359096,0.454935158837348,2.065587793696338,-0.6839388354516202,1.6147098096400663,1.2436214348327816,1.0520611258091654,-1.1986235104765866,-0.3421027976361366,10.79611718333027
352,353,0.3529999852180481,5999.9033203125,177.2270050048828,nan,nan,1.2468494771310004,-5.034665705209768,2.049636453112076,3.589082661828511,0.40196021450387986,1.8599247688924014,-0.7679471644600177,1.6122378528517922,1.073866078075048,1.0767666500009228,-1.2260569321501886,-0.19842256035958666,10.705205188770078
353,354,0.3540000021457672,5987.8046875,177.46200561523438,nan,nan,1.317571744546618,-4.834022835477572,2.13613980590698,3.639251328378854,0.3890084016792273,1.658503213564758,-0.8987946610053421,1.615780886461752,0.8955034196675914,1.1329829031983343,-1.204980057111779,-0.015701501435370278,10.631420245908892
354,355,0.35499998927116394,5959.2568359375,177.78500366210938,nan,nan,1.3564549662306986,-4.741772717643271,2.164284468858821,3.6534496355787347,0.35208727843031784,1.4847772468618523,-0.9761016997706825,1.6072449360092234,0.746742084902968,1.1421141625127906,-1.2339257807668216,0.14807377173463998,10.609438599224285
355,356,0.35600000619888306,5911.37255859375,177.17601013183594,nan,nan,1.4471275204637757,-4.601092053386602,2.2277510127145472,3.671243000067903,0.360431037788805,1.3381884461060534,-1.1019946808309518,1.5964376090050583,0.5934129687605563,1.174783987864424,-1.2113827594613433,0.34082730743079104,10.624726098678323
356,357,0.3569999933242798,5843.74853515625,177.57400512695312,nan,nan,1.4810370715919992,-4.5861325172650265,2.238690567325062,3.6713782172586273,0.34286399397232964,1.2429206219734523,-1.1688106184976648,1.5782212704060763,0.48170790018781423,1.1773996073592055,-1.2217644575297526,0.48796141450496916,10.723362298954967
357,358,0.3580000102519989,5759.0849609375,177.46701049804688,nan,nan,1.5759712822024599,-4.500750359131888,2.2858978745907477,3.658296430089737,0.38575611957260003,1.1825437365524187,-1.2968166069785036,1.555776239714139,0.35489953863917645,1.1960804603964887,-1.1759001290960327,0.66456353248574,10.850304076995794
358,359,0.35899999737739563,5658.45947265625,177.7519989013672,nan,nan,1.59992331445837,-4.530485998536372,2.295604448682919,3.650046761953629,0.39394196568203793,1.1758082152144849,-1.3599890521107494,1.5337745942831016,0.27167822736348807,1.1947834843365974,-1.1642937762547532,0.7788819853347597,11.05104563852033
359,360,0.36000001430511475,5545.89990234375,178.46800231933594,nan,nan,1.6876173718086398,-4.46663696903975,2.338894760483853,3.6113983288021796,0.4660388253711618,1.1921394948871273,-1.4842790729317006,1.5065827886385372,0.16334567220550128,1.1935475712602357,-1.1187256769701701,0.9179595466500687,11.234737713436703
360,361,0.3610000014305115,5427.0986328125,178.88499450683594,nan,nan,1.6961913460969558,-4.501911730984399,2.3603637537237776,3.5945526630282956,0.4920869413218614,1.2523908966952941,-1.5421844154870974,1.4840236834235907,0.09530600976511047,1.1822945601253345,-1.103381020663117,0.9841282764913546,11.468447122517526
361,362,0.3619999885559082,5308.5361328125,179.18299865722656,nan,nan,1.773499515706623,-4.420611958701105,2.4094072527370534,3.525706760462717,0.5751305930139792,1.3092555628975018,-1.65117386404753,1.4533579186045271,-0.0007981035114526089,1.1563981859294186,-1.0761018646790101,1.0709362543009213,11.620820518144567
362,363,0.3630000054836273,5197.56103515625,179.4340057373047,nan,nan,1.7708927384102668,-4.413361615770233,2.4549321047943686,3.4938210147572497,0.6032236933175097,1.393609761496522,-1.690770706559956,1.434338187825179,-0.06420296651974752,1.1278346521132587,-1.0714971766245698,1.0845699553887564,11.790007109708155
